latitude,longitude,depth_m
18.54240626,73.89439507,1.859594292
18.54240681,73.89448981,1.889612867
18.54240736,73.89458455,1.898223132
18.54240792,73.89467929,1.896872595
18.54240847,73.89477402,1.890224313
18.54240903,73.89486876,1.891722676
18.54240958,73.8949635,1.894718223
18.54241014,73.89505824,1.890861416
18.54241069,73.89515298,1.887314576
18.54241124,73.89524771,1.848160631
18.5424118,73.89534245,1.818488316
18.54241235,73.89543719,1.795775395
18.54241291,73.89553193,1.775232005
18.54241346,73.89562667,1.763415794
18.54241401,73.89572141,1.764276638
18.54241457,73.89581614,1.779487964
18.54241512,73.89591088,1.772988404
18.54241568,73.89600562,1.76479634
18.54241623,73.89610036,1.745193345
18.54241678,73.8961951,1.715910776
18.54241734,73.89628984,1.695296042
18.54241789,73.89638457,1.696575596
18.54241844,73.89647931,1.692363826
18.542419,73.89657405,1.68465655
18.54241955,73.89666879,1.692344427
18.5424201,73.89676353,1.718094487
18.54242066,73.89685827,1.751746748
18.54242121,73.896953,1.780310683
18.54242176,73.89704774,1.810919063
18.54242232,73.89714248,1.820184648
18.54242287,73.89723722,1.80877814
18.54242342,73.89733196,1.819486691
18.54242785,73.89808986,1.878668976
18.5424284,73.8981846,1.910378582
18.54242895,73.89827934,1.912856819
18.54242951,73.89837408,1.913574513
18.54220459,73.87554282,1.767317259
18.54220515,73.87563756,1.728624903
18.54220572,73.8757323,1.727009783
18.54220628,73.87582703,1.713239098
18.54220685,73.87592177,1.692075524
18.54220741,73.87601651,1.688368199
18.54221023,73.8764902,1.796333837
18.54221079,73.87658493,1.783763109
18.54221135,73.87667967,1.789791921
18.54221192,73.87677441,1.81999055
18.54221248,73.87686915,1.835410889
18.54221304,73.87696388,1.847013478
18.54221361,73.87705862,1.85718984
18.54221417,73.87715336,1.869572246
18.54221473,73.8772481,1.893300344
18.5422153,73.87734283,1.891742712
18.54221586,73.87743757,1.875944078
18.54221642,73.87753231,1.869354103
18.54221699,73.87762705,1.866871942
18.54221755,73.87772178,1.867031234
18.54221811,73.87781652,1.869825412
18.54221868,73.87791126,1.858451849
18.54221924,73.878006,1.860298325
18.5422198,73.87810073,1.85275983
18.54222036,73.87819547,1.859502443
18.54222093,73.87829021,1.864167831
18.54222149,73.87838495,1.85915265
18.54222205,73.87847968,1.844355032
18.54222261,73.87857442,1.826467963
18.54222318,73.87866916,1.798598854
18.54222374,73.8787639,1.803542811
18.5422243,73.87885864,1.796157752
18.54222486,73.87895337,1.766084393
18.54222543,73.87904811,1.746370355
18.54222599,73.87914285,1.744540897
18.54222655,73.87923759,1.749479698
18.54222711,73.87933232,1.758924416
18.54222767,73.87942706,1.763652878
18.54222824,73.8795218,1.769667664
18.5422288,73.87961654,1.757712711
18.54222936,73.87971127,1.743411547
18.54222992,73.87980601,1.724297073
18.54223048,73.87990075,1.724122888
18.54223105,73.87999549,1.71525078
18.54223161,73.88009022,1.76262844
18.54223217,73.88018496,1.76262844
18.54223273,73.8802797,1.738301629
18.54223329,73.88037444,1.67948271
18.54223385,73.88046918,1.64432637
18.542317,73.89458513,1.953753211
18.54231755,73.89467987,1.93875438
18.54231811,73.8947746,1.93782836
18.54231866,73.89486934,1.93257367
18.54231922,73.89496408,1.923658341
18.54231977,73.89505882,1.910211425
18.54232033,73.89515356,1.864749966
18.54232088,73.8952483,1.842559192
18.54232143,73.89534303,1.81439478
18.54232199,73.89543777,1.796841231
18.54232254,73.89553251,1.773275551
18.5423231,73.89562725,1.770746021
18.54232365,73.89572199,1.786188192
18.5423242,73.89581673,1.796493599
18.54232476,73.89591146,1.8066256
18.54232531,73.8960062,1.790297436
18.54232587,73.89610094,1.789315039
18.54232642,73.89619568,1.755022902
18.54232697,73.89629042,1.726276861
18.54232753,73.89638515,1.723392668
18.54232808,73.89647989,1.716553836
18.54232863,73.89657463,1.717048726
18.54232919,73.89666937,1.714268107
18.54232974,73.89676411,1.727479558
18.54233029,73.89685885,1.758831756
18.54233085,73.89695358,1.788973571
18.5423314,73.89704832,1.810844322
18.54233195,73.89714306,1.80820245
18.54233251,73.8972378,1.806055286
18.54233306,73.89733254,1.825479863
18.54233693,73.89799571,1.848140391
18.54233748,73.89809044,1.863808408
18.54233804,73.89818518,1.88101044
18.54233859,73.89827992,1.912992807
18.54233914,73.89837466,1.915701491
18.54233969,73.8984694,1.915261015
18.54234025,73.89856414,1.918076994
18.54211253,73.8752592,1.817496701
18.5421131,73.87535394,1.803990223
18.54211366,73.87544867,1.771379021
18.54211479,73.87563815,1.738322969
18.54211535,73.87573289,1.703882813
18.54211592,73.87582762,1.721167865
18.54211648,73.87592236,1.703858338
18.54211705,73.8760171,1.661214675
18.54211986,73.87649079,1.812935733
18.54212043,73.87658552,1.811489196
18.54212099,73.87668026,1.845529722
18.54212155,73.876775,1.857270882
18.54212212,73.87686974,1.86297527
18.54212268,73.87696447,1.865045766
18.54212324,73.87705921,1.869056152
18.54212381,73.87715395,1.880702074
18.54212437,73.87724869,1.896069387
18.54212493,73.87734342,1.899857883
18.5421255,73.87743816,1.887798303
18.54212606,73.8775329,1.864640597
18.54212662,73.87762764,1.856800612
18.54212719,73.87772237,1.862295429
18.54212775,73.87781711,1.853433296
18.54212831,73.87791185,1.837192733
18.54212887,73.87800659,1.831350617
18.54212944,73.87810132,1.835754824
18.54213,73.87819606,1.824598938
18.54213056,73.8782908,1.831672815
18.54213112,73.87838554,1.818291076
18.54213169,73.87848027,1.779031229
18.54213225,73.87857501,1.762606132
18.54213281,73.87866975,1.758956792
18.54213338,73.87876449,1.749221084
18.54213394,73.87885922,1.741078139
18.5421345,73.87895396,1.742109078
18.54213506,73.8790487,1.731263368
18.54213562,73.87914344,1.721769097
18.54213619,73.87923818,1.734216281
18.54213675,73.87933291,1.735816313
18.54213731,73.87942765,1.767648997
18.54213787,73.87952239,1.759411309
18.54213843,73.87961713,1.756127684
18.542139,73.87971186,1.752031464
18.54213956,73.8798066,1.738547593
18.54222774,73.89477519,1.967880263
18.5422283,73.89486992,1.943966126
18.54222885,73.89496466,1.949390495
18.54222941,73.8950594,1.92786772
18.54222996,73.89515414,1.86803708
18.54223052,73.89524888,1.821175674
18.54223107,73.89534361,1.821488253
18.54223162,73.89543835,1.808536739
18.54223218,73.89553309,1.804795644
18.54223273,73.89562783,1.79250394
18.54223329,73.89572257,1.791898467
18.54223384,73.89581731,1.811871942
18.54223439,73.89591204,1.82351604
18.54223495,73.89600678,1.815696908
18.5422355,73.89610152,1.809090999
18.54223605,73.89619626,1.800154922
18.54223661,73.896291,1.778501216
18.54223716,73.89638573,1.777112068
18.54223772,73.89648047,1.774771342
18.54223827,73.89657521,1.767096533
18.54223882,73.89666995,1.759165119
18.54223938,73.89676469,1.760357883
18.54223993,73.89685943,1.777201781
18.54224048,73.89695416,1.805609179
18.54224104,73.8970489,1.81774663
18.54224159,73.89714364,1.817395195
18.54224214,73.89723838,1.818602652
18.5422427,73.89733312,1.81536118
18.54224601,73.89790155,1.811816103
18.54224657,73.89799628,1.823704248
18.54224712,73.89809102,1.845741898
18.54224767,73.89818576,1.863813588
18.54224822,73.8982805,1.877255952
18.54224878,73.89837524,1.901791871
18.54224933,73.89846998,1.901329863
18.54224988,73.89856471,1.881033789
18.54225706,73.89979631,1.947517327
18.54225761,73.89989105,1.955747981
18.54225816,73.89998579,1.966932281
18.54225872,73.90008053,1.975316433
18.54202048,73.87497558,1.758699152
18.54202104,73.87507032,1.808448106
18.54202161,73.87516505,1.811732554
18.54202217,73.87525979,1.787729828
18.54202273,73.87535453,1.789111205
18.5420233,73.87544927,1.770406887
18.54203006,73.87658611,1.848094987
18.54203063,73.87668085,1.869653854
18.54203119,73.87677559,1.876583713
18.54203175,73.87687033,1.880848133
18.54203232,73.87696506,1.878088547
18.54203288,73.8770598,1.869733112
18.54203344,73.87715454,1.869232594
18.54203401,73.87724928,1.882901071
18.54203457,73.87734401,1.894589108
18.54203513,73.87743875,1.884059703
18.5420357,73.87753349,1.861504572
18.54203626,73.87762823,1.843691349
18.54203682,73.87772296,1.83226908
18.54203738,73.8778177,1.822532819
18.54203795,73.87791244,1.811912863
18.54203851,73.87800718,1.818133719
18.54203907,73.87810191,1.8160442
18.54203964,73.87819665,1.815039423
18.5420402,73.87829139,1.786652299
18.54204076,73.87838613,1.776172422
18.54204132,73.87848086,1.736842399
18.54204189,73.8785756,1.717215297
18.54204245,73.87867034,1.710269707
18.54204301,73.87876508,1.699504583
18.54204357,73.87885981,1.711808752
18.54204414,73.87895455,1.724673954
18.5420447,73.87904929,1.731423568
18.54204526,73.87914403,1.740830694
18.54214015,73.89524946,1.866682966
18.54214071,73.8953442,1.818737691
18.54214126,73.89543893,1.816655377
18.54214181,73.89553367,1.825298543
18.54214237,73.89562841,1.82080627
18.54214292,73.89572315,1.80982434
18.54214348,73.89581789,1.805685604
18.54214403,73.89591262,1.787142976
18.54214458,73.89600736,1.789025122
18.54214514,73.8961021,1.797640647
18.54214569,73.89619684,1.80613174
18.54214624,73.89629158,1.810385823
18.5421468,73.89638632,1.809977815
18.54214735,73.89648105,1.827596386
18.5421479,73.89657579,1.817800345
18.54214846,73.89667053,1.798484868
18.54214901,73.89676527,1.802928782
18.54214957,73.89686001,1.818405519
18.54215012,73.89695474,1.832127435
18.54215067,73.89704948,1.833699262
18.54215122,73.89714422,1.828487404
18.54215178,73.89723896,1.817553504
18.54215233,73.8973337,1.785886226
18.54215565,73.89790213,1.808579801
18.5421562,73.89799686,1.805622605
18.54215675,73.8980916,1.833573056
18.54215731,73.89818634,1.844081933
18.54215786,73.89828108,1.843913632
18.54215841,73.89837582,1.851521203
18.54215896,73.89847056,1.855982119
18.54215952,73.89856529,1.854832169
18.54216614,73.89970215,1.943817054
18.5421667,73.89979689,1.946337285
18.54216725,73.89989163,1.953890488
18.5421678,73.89998637,1.960444356
18.54216835,73.90008111,1.961663734
18.5421689,73.90017584,1.975050347
18.54192898,73.8747867,1.717530927
18.54192955,73.87488143,1.693876692
18.54193011,73.87497617,1.731516102
18.54193068,73.87507091,1.768081655
18.54193124,73.87516564,1.790082945
18.54193181,73.87526038,1.777408619
18.54193237,73.87535512,1.787404758
18.54193293,73.87544986,1.797015601
18.54194026,73.87668144,1.887339267
18.54194083,73.87677618,1.902604493
18.54194139,73.87687092,1.88340965
18.54194195,73.87696565,1.849743408
18.54194252,73.87706039,1.826290836
18.54194308,73.87715513,1.822863175
18.54194364,73.87724987,1.854228178
18.54194421,73.8773446,1.841292379
18.54194477,73.87743934,1.83633173
18.54194533,73.87753408,1.82075921
18.54194589,73.87762882,1.813397685
18.54194646,73.87772355,1.780101027
18.54194702,73.87781829,1.76805108
18.54194758,73.87791303,1.788337321
18.54194815,73.87800777,1.782108857
18.54194871,73.8781025,1.78401258
18.54194927,73.87819724,1.783779256
18.54194983,73.87829198,1.780278605
18.5419504,73.87838672,1.739748913
18.54195096,73.87848145,1.71308377
18.54195152,73.87857619,1.660842166
18.54195208,73.87867093,1.647338828
18.54195265,73.87876567,1.680824393
18.54195321,73.8788604,1.713296608
18.54195377,73.87895514,1.716602757
18.542052,73.89562899,1.802098049
18.54205256,73.89572373,1.78417785
18.54205311,73.89581847,1.764101863
18.54205366,73.89591321,1.730739367
18.54205422,73.89600794,1.737463913
18.54205477,73.89610268,1.76376108
18.54205533,73.89619742,1.794969727
18.54205588,73.89629216,1.818933399
18.54205643,73.8963869,1.830358745
18.54205699,73.89648163,1.837736991
18.54205754,73.89657637,1.843980322
18.54205809,73.89667111,1.837119428
18.54205865,73.89676585,1.846097045
18.5420592,73.89686059,1.856832434
18.54205975,73.89695532,1.861442846
18.54206031,73.89705006,1.851107271
18.54206086,73.8971448,1.832420112
18.54206141,73.89723954,1.795069179
18.54206197,73.89733428,1.755030294
18.54206252,73.89742902,1.739364626
18.54206473,73.89780797,1.819225714
18.54206528,73.89790271,1.830187102
18.54206584,73.89799744,1.827609876
18.54206639,73.89809218,1.829500085
18.54206694,73.89818692,1.833109374
18.5420675,73.89828166,1.831235129
18.54206805,73.8983764,1.805404612
18.5420686,73.89847113,1.807909575
18.54206915,73.89856587,1.810573501
18.54207026,73.89875535,1.793014317
18.54207523,73.89960799,1.919408845
18.54207578,73.89970273,1.919352375
18.54207633,73.89979747,1.939682715
18.54207688,73.89989221,1.945640381
18.54207743,73.89998695,1.941645442
18.54207799,73.90008168,1.947611156
18.54207854,73.90017642,1.952681406
18.54183693,73.87450308,1.748390664
18.54183749,73.87459781,1.704325719
18.54183806,73.87469255,1.687593896
18.54183862,73.87478729,1.660092705
18.54183918,73.87488202,1.686037092
18.54183975,73.87497676,1.701688286
18.54184031,73.8750715,1.734795157
18.54184088,73.87516624,1.792160112
18.54184144,73.87526097,1.811195603
18.54184201,73.87535571,1.791289545
18.54184257,73.87545045,1.799023002
18.54185046,73.87677677,1.883061994
18.54185103,73.87687151,1.847629503
18.54185159,73.87696625,1.775878659
18.54185215,73.87706098,1.730370164
18.54185272,73.87715572,1.757974709
18.54185328,73.87725046,1.761972723
18.54185384,73.87734519,1.770394439
18.54185441,73.87743993,1.745857117
18.54185497,73.87753467,1.740243725
18.54185553,73.87762941,1.735841477
18.54185609,73.87772414,1.734264233
18.54185666,73.87781888,1.718340719
18.54185722,73.87791362,1.722469459
18.54185778,73.87800836,1.743560349
18.54185835,73.87810309,1.756440599
18.54185891,73.87819783,1.774480079
18.54185947,73.87829257,1.738403076
18.54186003,73.87838731,1.700131103
18.5418606,73.87848204,1.675551992
18.54186116,73.87857678,1.654698034
18.54186172,73.87867152,1.647424434
18.54186228,73.87876626,1.669585958
18.5419633,73.89591379,1.690519999
18.54196385,73.89600852,1.713812733
18.54196441,73.89610326,1.742800393
18.54196496,73.896198,1.764634031
18.54196552,73.89629274,1.804604588
18.54196607,73.89638748,1.853294495
18.54196662,73.89648221,1.863905317
18.54196718,73.89657695,1.853366751
18.54196773,73.89667169,1.859322375
18.54196828,73.89676643,1.867507689
18.54196884,73.89686117,1.876813429
18.54196939,73.8969559,1.874247223
18.54196994,73.89705064,1.860993408
18.5419705,73.89714538,1.82073078
18.54197105,73.89724012,1.7646572
18.5419716,73.89733486,1.739641503
18.54197216,73.89742959,1.713833838
18.54197437,73.89780855,1.840182886
18.54197492,73.89790329,1.848775441
18.54197547,73.89799802,1.857663463
18.54197603,73.89809276,1.842100635
18.54197658,73.8981875,1.836602252
18.54197713,73.89828224,1.82534699
18.54197768,73.89837698,1.799138922
18.54197824,73.89847171,1.762505458
18.54197879,73.89856645,1.771803829
18.54197934,73.89866119,1.785069858
18.54197989,73.89875593,1.808703974
18.54198486,73.89960857,1.917406944
18.54198541,73.89970331,1.922357442
18.54198597,73.89979805,1.918511384
18.54198652,73.89989279,1.92416003
18.54198707,73.89998752,1.927576858
18.54198762,73.90008226,1.928450207
18.54198817,73.900177,1.942725813
18.54198873,73.90027174,1.943579474
18.54199038,73.90055595,1.963474941
18.54199093,73.90065069,1.946848731
18.54199148,73.90074543,1.948390828
18.54199203,73.90084017,1.953108211
18.54200305,73.90273493,1.887100212
18.5420036,73.90282967,1.878991859
18.54174487,73.87421946,1.818509509
18.54174543,73.87431419,1.801978661
18.541746,73.87440893,1.765581171
18.54174656,73.87450367,1.708056662
18.54174713,73.8745984,1.712758842
18.54174769,73.87469314,1.687593703
18.54174826,73.87478788,1.689308937
18.54174882,73.87488262,1.716830558
18.54174939,73.87497735,1.761577223
18.54174995,73.87507209,1.796756124
18.54175051,73.87516683,1.824346845
18.54175108,73.87526156,1.833492116
18.54175164,73.8753563,1.835788469
18.54175221,73.87545104,1.843605008
18.54175277,73.87554578,1.871861127
18.54176066,73.8768721,1.750535703
18.54176123,73.87696684,1.685446338
18.54176179,73.87706157,1.670548675
18.54176235,73.87715631,1.655000255
18.54176291,73.87725105,1.670805855
18.54176348,73.87734579,1.682598053
18.54176404,73.87744052,1.711739375
18.5417646,73.87753526,1.681849697
18.54176517,73.87763,1.664252213
18.54187792,73.89676701,1.876473267
18.54187847,73.89686175,1.869485445
18.54187903,73.89695648,1.859952893
18.54187958,73.89705122,1.840699354
18.54188013,73.89714596,1.801273616
18.54188068,73.8972407,1.753440995
18.54188124,73.89733544,1.719314571
18.541884,73.89780913,1.851634599
18.54188456,73.89790386,1.85753708
18.54188511,73.8979986,1.871205547
18.54188566,73.89809334,1.875312582
18.54188621,73.89818808,1.843011553
18.54188677,73.89828282,1.812930358
18.54188732,73.89837756,1.79123988
18.54188787,73.89847229,1.790221681
18.54188842,73.89856703,1.75447525
18.54188898,73.89866177,1.771266408
18.54188953,73.89875651,1.797878556
18.5418945,73.89960915,1.901348398
18.54189505,73.89970389,1.908836063
18.5418956,73.89979863,1.911446681
18.54189615,73.89989336,1.911282003
18.54189671,73.8999881,1.907361498
18.54189726,73.90008284,1.90244476
18.54189781,73.90017758,1.914691623
18.54189836,73.90027232,1.941199064
18.54189891,73.90036706,1.95048592
18.54189946,73.90046179,1.926450787
18.54190002,73.90055653,1.931944146
18.54190057,73.90065127,1.945356959
18.54190112,73.90074601,1.94809485
18.54190167,73.90084075,1.950867689
18.54190222,73.90093548,1.936708043
18.54190443,73.90131444,1.919724268
18.54190498,73.90140918,1.922605297
18.54190553,73.90150391,1.922723411
18.54190608,73.90159865,1.932537153
18.54190663,73.90169339,1.932981123
18.54191214,73.90264077,1.905594328
18.54191269,73.90273551,1.889212383
18.54191324,73.90283025,1.891015059
18.54191379,73.90292499,1.888524526
18.54191764,73.90358815,1.962340426
18.54191819,73.90368289,1.964951758
18.54192753,73.90529344,1.905656563
18.54165338,73.87403057,1.843556131
18.54165394,73.87412531,1.833918594
18.54165451,73.87422005,1.815893073
18.54165507,73.87431478,1.799690826
18.54165564,73.87440952,1.795023556
18.5416562,73.87450426,1.773435365
18.54165676,73.874599,1.744326025
18.54165733,73.87469373,1.762619747
18.54165789,73.87478847,1.770994857
18.54165846,73.87488321,1.799208779
18.54165902,73.87497794,1.827433085
18.54165959,73.87507268,1.871197638
18.54166015,73.87516742,1.862958858
18.54166071,73.87526216,1.86948432
18.54166128,73.87535689,1.879200597
18.54166184,73.87545163,1.863002067
18.54166241,73.87554637,1.842308725
18.54166297,73.87564111,1.822378385
18.54166353,73.87573584,1.817010411
18.5416641,73.87583058,1.808360749
18.54166466,73.87592532,1.81928839
18.54166523,73.87602005,1.815709734
18.54167086,73.87696743,1.644866155
18.54167142,73.87706216,1.614971362
18.54167199,73.8771569,1.620386702
18.54167255,73.87725164,1.646809561
18.54178866,73.89695706,1.827913309
18.54178921,73.8970518,1.81518991
18.54178977,73.89714654,1.782883357
18.54179032,73.89724128,1.747270864
18.54179087,73.89733602,1.70834685
18.54179419,73.89790444,1.860000138
18.54179474,73.89799918,1.857981072
18.5417953,73.89809392,1.859927403
18.54179585,73.89818866,1.852546905
18.5417964,73.8982834,1.817239915
18.54179695,73.89837813,1.812215107
18.54179751,73.89847287,1.801957141
18.54180358,73.89951499,1.920798461
18.54180413,73.89960973,1.891111826
18.54180469,73.89970447,1.896505199
18.54180524,73.89979921,1.89343758
18.54180579,73.89989394,1.888542457
18.54180634,73.89998868,1.884135354
18.54180689,73.90008342,1.886290927
18.54180744,73.90017816,1.905325484
18.541808,73.9002729,1.909668325
18.54180855,73.90036763,1.909621039
18.5418091,73.90046237,1.893674162
18.54180965,73.90055711,1.899048097
18.5418102,73.90065185,1.90172311
18.54181075,73.90074659,1.92121619
18.54181131,73.90084132,1.930312038
18.54181186,73.90093606,1.933059227
18.54181241,73.9010308,1.920490612
18.54181296,73.90112554,1.910647809
18.54181351,73.90122028,1.893586581
18.54181406,73.90131501,1.904671256
18.54181461,73.90140975,1.908268915
18.54181516,73.90150449,1.906017813
18.54181571,73.90159923,1.910439533
18.54181627,73.90169397,1.896496912
18.54181682,73.90178871,1.900232206
18.54182122,73.90254661,1.910822631
18.54182177,73.90264135,1.90902405
18.54182232,73.90273609,1.906983188
18.54182287,73.90283083,1.895100086
18.54182342,73.90292556,1.896949008
18.54182727,73.90358873,1.972735245
18.54182782,73.90368347,1.975764663
18.54182837,73.90377821,1.978322792
18.54183607,73.90510454,1.863594476
18.54183662,73.90519928,1.864759361
18.54183717,73.90529402,1.874995318
18.54156132,73.87374695,1.782907786
18.54156188,73.87384169,1.791207316
18.54156245,73.87393643,1.809950191
18.54156301,73.87403117,1.826689049
18.54156358,73.8741259,1.834465706
18.54156414,73.87422064,1.840029182
18.54156471,73.87431538,1.845849063
18.54156527,73.87441011,1.84073552
18.54156584,73.87450485,1.841809634
18.5415664,73.87459959,1.824581028
18.54156696,73.87469432,1.808997174
18.54156753,73.87478906,1.862802578
18.54156809,73.8748838,1.869033419
18.54156866,73.87497854,1.885165226
18.54156922,73.87507327,1.88139133
18.54156979,73.87516801,1.872742537
18.54157035,73.87526275,1.871744917
18.54157091,73.87535748,1.856389573
18.54157148,73.87545222,1.819610321
18.54157204,73.87554696,1.792045582
18.54157261,73.8756417,1.788881424
18.54157317,73.87573643,1.795022298
18.54157373,73.87583117,1.800628614
18.5415743,73.87592591,1.812106402
18.54157486,73.87602065,1.820036519
18.54170383,73.89790502,1.854973303
18.54170438,73.89799976,1.83773527
18.54170493,73.8980945,1.842135966
18.54170548,73.89818924,1.842160043
18.54170604,73.89828398,1.843462442
18.54170659,73.89837871,1.833764119
18.54170714,73.89847345,1.828899857
18.54171322,73.89951557,1.920206864
18.54171377,73.89961031,1.897752411
18.54171432,73.89970505,1.882234027
18.54171487,73.89979978,1.882303798
18.54171542,73.89989452,1.880417567
18.54171598,73.89998926,1.865287981
18.54171653,73.900084,1.865593706
18.54171708,73.90017874,1.881858575
18.54171763,73.90027347,1.883108099
18.54171818,73.90036821,1.850938509
18.54171873,73.90046295,1.837793702
18.54171929,73.90055769,1.827605971
18.54171984,73.90065243,1.84812433
18.54172039,73.90074716,1.877606657
18.54172094,73.9008419,1.894552678
18.54172149,73.90093664,1.901053959
18.54172204,73.90103138,1.893848187
18.54172259,73.90112612,1.89019538
18.54172315,73.90122085,1.885579342
18.5417237,73.90131559,1.871632172
18.54172425,73.90141033,1.868666952
18.5417248,73.90150507,1.874690253
18.54172535,73.90159981,1.866899492
18.5417259,73.90169455,1.860220098
18.54172645,73.90178928,1.850600832
18.54173086,73.90254719,1.920423036
18.54173141,73.90264193,1.907386368
18.54173196,73.90273666,1.894414712
18.54173251,73.9028314,1.882773936
18.54173306,73.90292614,1.893401048
18.54173691,73.90358931,1.974265799
18.54173746,73.90368405,1.976554478
18.54173801,73.90377878,1.960612083
18.54173856,73.90387352,1.930181911
18.5417457,73.90510512,1.819648754
18.54174625,73.90519986,1.820069438
18.5417468,73.90529459,1.794423322
18.54174735,73.90538933,1.76461323
18.54146926,73.87346333,1.804112942
18.54146982,73.87355807,1.773201433
18.54147039,73.87365281,1.751081985
18.54147095,73.87374755,1.725509137
18.54147152,73.87384228,1.744349251
18.54147208,73.87393702,1.773538376
18.54147265,73.87403176,1.803948583
18.54147321,73.87412649,1.844781576
18.54147378,73.87422123,1.865605212
18.54147434,73.87431597,1.886369279
18.54147491,73.87441071,1.86782499
18.54147547,73.87450544,1.862030044
18.54147604,73.87460018,1.856730759
18.5414766,73.87469492,1.843809553
18.54147717,73.87478965,1.852874635
18.54147773,73.87488439,1.877046645
18.54147829,73.87497913,1.889090006
18.54147886,73.87507387,1.872934099
18.54147942,73.8751686,1.857402538
18.54147999,73.87526334,1.834456958
18.54148055,73.87535808,1.781552118
18.54148112,73.87545281,1.762187508
18.54148168,73.87554755,1.742820137
18.54148224,73.87564229,1.724223417
18.54148281,73.87573702,1.745675318
18.54148337,73.87583176,1.759110308
18.54148393,73.8759265,1.798589146
18.5414845,73.87602124,1.81974932
18.54161346,73.8979056,1.829189895
18.54161401,73.89800034,1.837303514
18.54161457,73.89809508,1.824751236
18.54161512,73.89818982,1.819528527
18.54161567,73.89828456,1.83517159
18.54161623,73.89837929,1.857790762
18.54161678,73.89847403,1.864123432
18.5416223,73.89942141,1.932267425
18.54162285,73.89951615,1.919634166
18.5416234,73.89961089,1.907445122
18.54162396,73.89970562,1.88592894
18.54162451,73.89980036,1.873529439
18.54162506,73.8998951,1.874342109
18.54162561,73.89998984,1.871168892
18.54162616,73.90008458,1.857216611
18.54162672,73.90017931,1.847022475
18.54162727,73.90027405,1.830317656
18.54162782,73.90036879,1.811164451
18.54162837,73.90046353,1.785231234
18.54162892,73.90055827,1.779850782
18.54162947,73.900653,1.787328761
18.54163002,73.90074774,1.82064018
18.54163058,73.90084248,1.845546656
18.54163113,73.90093722,1.867165917
18.54163168,73.90103196,1.866059475
18.54163223,73.90112669,1.862233197
18.54163278,73.90122143,1.847401808
18.54163333,73.90131617,1.837551055
18.54163388,73.90141091,1.833561016
18.54163443,73.90150565,1.831169861
18.54163499,73.90160038,1.827405567
18.54163554,73.90169512,1.839560616
18.54163609,73.90178986,1.852023358
18.54163994,73.90245303,1.900552067
18.54164049,73.90254777,1.912048236
18.54164104,73.9026425,1.895341289
18.54164159,73.90273724,1.882944606
18.54164214,73.90283198,1.867834877
18.54164269,73.90292672,1.874898949
18.54164599,73.90349515,1.964572032
18.54164654,73.90358988,1.964381085
18.54164709,73.90368462,1.933819093
18.54164764,73.90377936,1.910144911
18.54164819,73.9038741,1.876870834
18.54165479,73.90501096,1.806373063
18.54165534,73.90510569,1.816225893
18.54165589,73.90520043,1.766580913
18.54165644,73.90529517,1.734576636
18.54165698,73.90538991,1.724143601
18.54166138,73.90614781,1.879822861
18.54166192,73.90624255,1.893889677
18.54166247,73.90633729,1.886467943
18.54137777,73.87327445,1.801828951
18.54137833,73.87336919,1.790181269
18.5413789,73.87346393,1.782790525
18.54137946,73.87355866,1.755375992
18.54138003,73.8736534,1.721435893
18.54138059,73.87374814,1.704048333
18.54138116,73.87384288,1.7252343
18.54138172,73.87393761,1.758810873
18.54138229,73.87403235,1.813448699
18.54138285,73.87412709,1.855386834
18.54138341,73.87422182,1.879463648
18.54138398,73.87431656,1.861933745
18.54138454,73.8744113,1.859338088
18.54138511,73.87450603,1.848603347
18.54138567,73.87460077,1.825931495
18.54138624,73.87469551,1.819618497
18.5413868,73.87479025,1.824173229
18.54138737,73.87488498,1.85440635
18.54138793,73.87497972,1.887802546
18.54138849,73.87507446,1.866743932
18.54138906,73.87516919,1.833740491
18.54138962,73.87526393,1.781239937
18.54139019,73.87535867,1.744318924
18.54139075,73.8754534,1.72357612
18.54139132,73.87554814,1.690431141
18.54139188,73.87564288,1.651979948
18.54139244,73.87573762,1.66472943
18.54139301,73.87583235,1.717091091
18.54139357,73.87592709,1.75108294
18.54139413,73.87602183,1.797624708
18.54152365,73.89800092,1.806449351
18.5415242,73.89809566,1.798187942
18.54152476,73.8981904,1.800687986
18.54152531,73.89828513,1.816321653
18.54152586,73.89837987,1.835180586
18.54153194,73.89942199,1.94346917
18.54153249,73.89951673,1.927876173
18.54153304,73.89961147,1.908647804
18.54153359,73.8997062,1.888965858
18.54153414,73.89980094,1.873874144
18.5415347,73.89989568,1.873805775
18.54153525,73.89999042,1.86616109
18.5415358,73.90008515,1.850930264
18.54153635,73.90017989,1.844840293
18.5415369,73.90027463,1.8197629
18.54153745,73.90036937,1.791314061
18.54153801,73.90046411,1.771354848
18.54153856,73.90055884,1.78221502
18.54153911,73.90065358,1.790580732
18.54153966,73.90074832,1.806804593
18.54154021,73.90084306,1.833315106
18.54154076,73.9009378,1.853424667
18.54154131,73.90103253,1.854850403
18.54154187,73.90112727,1.83279628
18.54154242,73.90122201,1.822554395
18.54154297,73.90131675,1.825019237
18.54154352,73.90141149,1.834305162
18.54154407,73.90150622,1.838971746
18.54154462,73.90160096,1.842831197
18.54154517,73.9016957,1.852699012
18.54154572,73.90179044,1.869342634
18.54154627,73.90188518,1.889081971
18.54154958,73.9024536,1.904629703
